日期,時段名稱,具體時間,節氣,年柱,年納音,月柱,月納音,日柱,日納音,時柱,時納音,胎元,命宮,年星,月星,日星,時星,時星五行
1978-01-13,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,辛巳,白蠟金,壬辰,巳宮,五黃,九紫,六白,三碧,木
1978-01-13,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,壬午,楊柳木,壬辰,辰宮,五黃,九紫,六白,四綠,木
1978-01-13,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,癸未,楊柳木,壬辰,卯宮,五黃,九紫,六白,五黃,土
1978-01-13,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,甲申,泉中水,壬辰,寅宮,五黃,九紫,六白,六白,金
1978-01-13,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,乙酉,泉中水,壬辰,丑宮,五黃,九紫,六白,七赤,金
1978-01-13,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,丙戌,屋上土,壬辰,子宮,五黃,九紫,六白,八白,土
1978-01-13,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,丁亥,屋上土,壬辰,亥宮,五黃,九紫,六白,九紫,火
1978-01-13,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,乙亥,山頭火,戊子,霹靂火,壬辰,戌宮,五黃,九紫,六白,一白,水
1978-01-14,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,戊子,霹靂火,壬辰,戌宮,五黃,九紫,七赤,一白,水
1978-01-14,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,己丑,霹靂火,壬辰,酉宮,五黃,九紫,七赤,二黑,土
1978-01-14,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,庚寅,松柏木,壬辰,申宮,五黃,九紫,七赤,三碧,木
1978-01-14,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,辛卯,松柏木,壬辰,未宮,五黃,九紫,七赤,四綠,木
1978-01-14,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,壬辰,長流水,壬辰,午宮,五黃,九紫,七赤,五黃,土
1978-01-14,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,癸巳,長流水,壬辰,巳宮,五黃,九紫,七赤,六白,金
1978-01-14,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,甲午,砂中金,壬辰,辰宮,五黃,九紫,七赤,七赤,金
1978-01-14,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,乙未,砂中金,壬辰,卯宮,五黃,九紫,七赤,八白,土
1978-01-14,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,丙申,山下火,壬辰,寅宮,五黃,九紫,七赤,九紫,火
1978-01-14,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,丁酉,山下火,壬辰,丑宮,五黃,九紫,七赤,一白,水
1978-01-14,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,戊戌,平地木,壬辰,子宮,五黃,九紫,七赤,二黑,土
1978-01-14,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,己亥,平地木,壬辰,亥宮,五黃,九紫,七赤,三碧,木
1978-01-14,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,丙子,澗下水,庚子,壁上土,壬辰,戌宮,五黃,九紫,七赤,四綠,木
1978-01-15,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,庚子,壁上土,壬辰,戌宮,五黃,九紫,八白,四綠,木
1978-01-15,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,辛丑,壁上土,壬辰,酉宮,五黃,九紫,八白,五黃,土
1978-01-15,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,壬寅,金箔金,壬辰,申宮,五黃,九紫,八白,六白,金
1978-01-15,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,癸卯,金箔金,壬辰,未宮,五黃,九紫,八白,七赤,金
1978-01-15,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,甲辰,覆燈火,壬辰,午宮,五黃,九紫,八白,八白,土
1978-01-15,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,乙巳,覆燈火,壬辰,巳宮,五黃,九紫,八白,九紫,火
1978-01-15,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,丙午,天河水,壬辰,辰宮,五黃,九紫,八白,一白,水
1978-01-15,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,丁未,天河水,壬辰,卯宮,五黃,九紫,八白,二黑,土
1978-01-15,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,戊申,大驛土,壬辰,寅宮,五黃,九紫,八白,三碧,木
1978-01-15,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,己酉,大驛土,壬辰,丑宮,五黃,九紫,八白,四綠,木
1978-01-15,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,庚戌,釵釧金,壬辰,子宮,五黃,九紫,八白,五黃,土
1978-01-15,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,辛亥,釵釧金,壬辰,亥宮,五黃,九紫,八白,六白,金
1978-01-15,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,丁丑,澗下水,壬子,桑柘木,壬辰,戌宮,五黃,九紫,八白,七赤,金
1978-01-16,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,壬子,桑柘木,壬辰,戌宮,五黃,九紫,九紫,七赤,金
1978-01-16,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,癸丑,桑柘木,壬辰,酉宮,五黃,九紫,九紫,八白,土
1978-01-16,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,甲寅,大溪水,壬辰,申宮,五黃,九紫,九紫,九紫,火
1978-01-16,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,乙卯,大溪水,壬辰,未宮,五黃,九紫,九紫,一白,水
1978-01-16,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,丙辰,沙中土,壬辰,午宮,五黃,九紫,九紫,二黑,土
1978-01-16,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,丁巳,沙中土,壬辰,巳宮,五黃,九紫,九紫,三碧,木
1978-01-16,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,戊午,天上火,壬辰,辰宮,五黃,九紫,九紫,四綠,木
1978-01-16,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,己未,天上火,壬辰,卯宮,五黃,九紫,九紫,五黃,土
1978-01-16,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,庚申,石榴木,壬辰,寅宮,五黃,九紫,九紫,六白,金
1978-01-16,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,辛酉,石榴木,壬辰,丑宮,五黃,九紫,九紫,七赤,金
1978-01-16,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,壬戌,大海水,壬辰,子宮,五黃,九紫,九紫,八白,土
1978-01-16,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,癸亥,大海水,壬辰,亥宮,五黃,九紫,九紫,九紫,火
1978-01-16,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,戊寅,城頭土,甲子,海中金,壬辰,戌宮,五黃,九紫,九紫,一白,水
1978-01-17,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,甲子,海中金,壬辰,戌宮,五黃,九紫,一白,一白,水
1978-01-17,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,乙丑,海中金,壬辰,酉宮,五黃,九紫,一白,二黑,土
1978-01-17,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,丙寅,爐中火,壬辰,申宮,五黃,九紫,一白,三碧,木
1978-01-17,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,丁卯,爐中火,壬辰,未宮,五黃,九紫,一白,四綠,木
1978-01-17,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,戊辰,大林木,壬辰,午宮,五黃,九紫,一白,五黃,土
1978-01-17,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,己巳,大林木,壬辰,巳宮,五黃,九紫,一白,六白,金
1978-01-17,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,庚午,路旁土,壬辰,辰宮,五黃,九紫,一白,七赤,金
1978-01-17,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,辛未,路旁土,壬辰,卯宮,五黃,九紫,一白,八白,土
1978-01-17,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,壬申,劍鋒金,壬辰,寅宮,五黃,九紫,一白,九紫,火
1978-01-17,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,癸酉,劍鋒金,壬辰,丑宮,五黃,九紫,一白,一白,水
1978-01-17,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,甲戌,山頭火,壬辰,子宮,五黃,九紫,一白,二黑,土
1978-01-17,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,乙亥,山頭火,壬辰,亥宮,五黃,九紫,一白,三碧,木
1978-01-17,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,己卯,城頭土,丙子,澗下水,壬辰,戌宮,五黃,九紫,一白,四綠,木
1978-01-18,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,丙子,澗下水,壬辰,戌宮,五黃,九紫,二黑,四綠,木
1978-01-18,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,丁丑,澗下水,壬辰,酉宮,五黃,九紫,二黑,五黃,土
1978-01-18,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,戊寅,城頭土,壬辰,申宮,五黃,九紫,二黑,六白,金
1978-01-18,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,己卯,城頭土,壬辰,未宮,五黃,九紫,二黑,七赤,金
1978-01-18,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,庚辰,白蠟金,壬辰,午宮,五黃,九紫,二黑,八白,土
1978-01-18,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,辛巳,白蠟金,壬辰,巳宮,五黃,九紫,二黑,九紫,火
1978-01-18,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,壬午,楊柳木,壬辰,辰宮,五黃,九紫,二黑,一白,水
1978-01-18,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,癸未,楊柳木,壬辰,卯宮,五黃,九紫,二黑,二黑,土
1978-01-18,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,甲申,泉中水,壬辰,寅宮,五黃,九紫,二黑,三碧,木
1978-01-18,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,乙酉,泉中水,壬辰,丑宮,五黃,九紫,二黑,四綠,木
1978-01-18,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,丙戌,屋上土,壬辰,子宮,五黃,九紫,二黑,五黃,土
1978-01-18,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,丁亥,屋上土,壬辰,亥宮,五黃,九紫,二黑,六白,金
1978-01-18,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,庚辰,白蠟金,戊子,霹靂火,壬辰,戌宮,五黃,九紫,二黑,七赤,金
1978-01-19,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,戊子,霹靂火,壬辰,戌宮,五黃,九紫,三碧,七赤,金
1978-01-19,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,己丑,霹靂火,壬辰,酉宮,五黃,九紫,三碧,八白,土
1978-01-19,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,庚寅,松柏木,壬辰,申宮,五黃,九紫,三碧,九紫,火
1978-01-19,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,辛卯,松柏木,壬辰,未宮,五黃,九紫,三碧,一白,水
1978-01-19,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,壬辰,長流水,壬辰,午宮,五黃,九紫,三碧,二黑,土
1978-01-19,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,癸巳,長流水,壬辰,巳宮,五黃,九紫,三碧,三碧,木
1978-01-19,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,甲午,砂中金,壬辰,辰宮,五黃,九紫,三碧,四綠,木
1978-01-19,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,乙未,砂中金,壬辰,卯宮,五黃,九紫,三碧,五黃,土
1978-01-19,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,丙申,山下火,壬辰,寅宮,五黃,九紫,三碧,六白,金
1978-01-19,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,丁酉,山下火,壬辰,丑宮,五黃,九紫,三碧,七赤,金
1978-01-19,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,戊戌,平地木,壬辰,子宮,五黃,九紫,三碧,八白,土
1978-01-19,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,己亥,平地木,壬辰,亥宮,五黃,九紫,三碧,九紫,火
1978-01-19,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,辛巳,白蠟金,庚子,壁上土,壬辰,戌宮,五黃,九紫,三碧,一白,水
1978-01-20,早子時,00:00-01:00,大寒,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,庚子,壁上土,壬辰,戌宮,五黃,九紫,四綠,一白,水
1978-01-20,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,辛丑,壁上土,壬辰,酉宮,五黃,九紫,四綠,二黑,土
1978-01-20,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,壬寅,金箔金,壬辰,申宮,五黃,九紫,四綠,三碧,木
1978-01-20,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,癸卯,金箔金,壬辰,未宮,五黃,九紫,四綠,四綠,木
1978-01-20,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,甲辰,覆燈火,壬辰,午宮,五黃,九紫,四綠,五黃,土
1978-01-20,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,乙巳,覆燈火,壬辰,巳宮,五黃,九紫,四綠,六白,金
1978-01-20,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,丙午,天河水,壬辰,辰宮,五黃,九紫,四綠,七赤,金
1978-01-20,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,丁未,天河水,壬辰,卯宮,五黃,九紫,四綠,八白,土
1978-01-20,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,戊申,大驛土,壬辰,寅宮,五黃,九紫,四綠,九紫,火
1978-01-20,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,己酉,大驛土,壬辰,丑宮,五黃,九紫,四綠,一白,水
1978-01-20,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,庚戌,釵釧金,壬辰,子宮,五黃,九紫,四綠,二黑,土
1978-01-20,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,辛亥,釵釧金,壬辰,亥宮,五黃,九紫,四綠,三碧,木
1978-01-20,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,壬午,楊柳木,壬子,桑柘木,壬辰,戌宮,五黃,九紫,四綠,四綠,木
1978-01-21,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,壬子,桑柘木,壬辰,戌宮,五黃,九紫,五黃,四綠,木
1978-01-21,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,癸丑,桑柘木,壬辰,酉宮,五黃,九紫,五黃,五黃,土
1978-01-21,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,甲寅,大溪水,壬辰,申宮,五黃,九紫,五黃,六白,金
1978-01-21,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,乙卯,大溪水,壬辰,未宮,五黃,九紫,五黃,七赤,金
1978-01-21,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,丙辰,沙中土,壬辰,午宮,五黃,九紫,五黃,八白,土
1978-01-21,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,丁巳,沙中土,壬辰,巳宮,五黃,九紫,五黃,九紫,火
1978-01-21,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,戊午,天上火,壬辰,辰宮,五黃,九紫,五黃,一白,水
1978-01-21,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,己未,天上火,壬辰,卯宮,五黃,九紫,五黃,二黑,土
1978-01-21,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,庚申,石榴木,壬辰,寅宮,五黃,九紫,五黃,三碧,木
1978-01-21,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,辛酉,石榴木,壬辰,丑宮,五黃,九紫,五黃,四綠,木
1978-01-21,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,壬戌,大海水,壬辰,子宮,五黃,九紫,五黃,五黃,土
1978-01-21,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,癸亥,大海水,壬辰,亥宮,五黃,九紫,五黃,六白,金
1978-01-21,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,癸未,楊柳木,甲子,海中金,壬辰,戌宮,五黃,九紫,五黃,七赤,金
1978-01-22,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,甲子,海中金,壬辰,戌宮,五黃,九紫,六白,七赤,金
1978-01-22,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,乙丑,海中金,壬辰,酉宮,五黃,九紫,六白,八白,土
1978-01-22,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,丙寅,爐中火,壬辰,申宮,五黃,九紫,六白,九紫,火
1978-01-22,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,丁卯,爐中火,壬辰,未宮,五黃,九紫,六白,一白,水
1978-01-22,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,戊辰,大林木,壬辰,午宮,五黃,九紫,六白,二黑,土
1978-01-22,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,己巳,大林木,壬辰,巳宮,五黃,九紫,六白,三碧,木
1978-01-22,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,庚午,路旁土,壬辰,辰宮,五黃,九紫,六白,四綠,木
1978-01-22,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,辛未,路旁土,壬辰,卯宮,五黃,九紫,六白,五黃,土
1978-01-22,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,壬申,劍鋒金,壬辰,寅宮,五黃,九紫,六白,六白,金
1978-01-22,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,癸酉,劍鋒金,壬辰,丑宮,五黃,九紫,六白,七赤,金
1978-01-22,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,甲戌,山頭火,壬辰,子宮,五黃,九紫,六白,八白,土
1978-01-22,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,乙亥,山頭火,壬辰,亥宮,五黃,九紫,六白,九紫,火
1978-01-22,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,甲申,泉中水,丙子,澗下水,壬辰,戌宮,五黃,九紫,六白,一白,水
1978-01-23,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,丙子,澗下水,壬辰,戌宮,五黃,九紫,七赤,一白,水
1978-01-23,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,丁丑,澗下水,壬辰,酉宮,五黃,九紫,七赤,二黑,土
1978-01-23,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,戊寅,城頭土,壬辰,申宮,五黃,九紫,七赤,三碧,木
1978-01-23,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,己卯,城頭土,壬辰,未宮,五黃,九紫,七赤,四綠,木
1978-01-23,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,庚辰,白蠟金,壬辰,午宮,五黃,九紫,七赤,五黃,土
1978-01-23,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,辛巳,白蠟金,壬辰,巳宮,五黃,九紫,七赤,六白,金
1978-01-23,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,壬午,楊柳木,壬辰,辰宮,五黃,九紫,七赤,七赤,金
1978-01-23,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,癸未,楊柳木,壬辰,卯宮,五黃,九紫,七赤,八白,土
1978-01-23,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,甲申,泉中水,壬辰,寅宮,五黃,九紫,七赤,九紫,火
1978-01-23,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,乙酉,泉中水,壬辰,丑宮,五黃,九紫,七赤,一白,水
1978-01-23,戌時,19:00-21:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,丙戌,屋上土,壬辰,子宮,五黃,九紫,七赤,二黑,土
1978-01-23,亥時,21:00-23:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,丁亥,屋上土,壬辰,亥宮,五黃,九紫,七赤,三碧,木
1978-01-23,晚子時,23:00-24:00,,丁巳,沙中土,辛丑,壁上土,乙酉,泉中水,戊子,霹靂火,壬辰,戌宮,五黃,九紫,七赤,四綠,木
1978-01-24,早子時,00:00-01:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,戊子,霹靂火,壬辰,戌宮,五黃,九紫,八白,四綠,木
1978-01-24,丑時,01:00-03:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,己丑,霹靂火,壬辰,酉宮,五黃,九紫,八白,五黃,土
1978-01-24,寅時,03:00-05:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,庚寅,松柏木,壬辰,申宮,五黃,九紫,八白,六白,金
1978-01-24,卯時,05:00-07:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,辛卯,松柏木,壬辰,未宮,五黃,九紫,八白,七赤,金
1978-01-24,辰時,07:00-09:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,壬辰,長流水,壬辰,午宮,五黃,九紫,八白,八白,土
1978-01-24,巳時,09:00-11:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,癸巳,長流水,壬辰,巳宮,五黃,九紫,八白,九紫,火
1978-01-24,午時,11:00-13:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,甲午,砂中金,壬辰,辰宮,五黃,九紫,八白,一白,水
1978-01-24,未時,13:00-15:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,乙未,砂中金,壬辰,卯宮,五黃,九紫,八白,二黑,土
1978-01-24,申時,15:00-17:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,丙申,山下火,壬辰,寅宮,五黃,九紫,八白,三碧,木
1978-01-24,酉時,17:00-19:00,,丁巳,沙中土,辛丑,壁上土,丙戌,屋上土,丁酉,山下火,壬辰,丑宮,五黃,九紫,八白,四綠,木
